gemeente,pop_total,hh_total,pon_dealers,total_dealers,pon_share,dealers_per_100k,pon_dealers_per_100k,coverage_category,market_size_score,kids_0_15_pct,age_25_44_pct,income_norm,density_norm,cluster
Elburg,11740.0,4865.0,1,2,0.5,17.035775127768314,8.517887563884157,High_Coverage,0.018718709142510923,0.16695059625212946,0.22103918228279387,0.13977832512315272,0.07424732097295458,1
Elim,2415.0,1025.0,1,1,1.0,41.40786749482402,41.40786749482402,High_Coverage,0.0038505692145795467,0.15527950310559005,0.21325051759834368,0.11637931034482758,0.018285422690933834,1
Elshout,1860.0,765.0,1,1,1.0,53.763440860215056,53.763440860215056,High_Coverage,0.002965655792595427,0.1532258064516129,0.22849462365591397,0.22967980295566504,0.03367919714237115,4
Elspeet,4900.0,1680.0,0,2,0.0,40.816326530612244,0.0,Underserved,0.007812749131030965,0.2336734693877551,0.22551020408163266,0.21490147783251232,0.027130464364687874,0
Elst,22470.0,9395.0,2,3,0.6666666666666666,13.35113484646195,8.900756564307967,High_Coverage,0.035827035300870565,0.17517745339123458,0.21484534507716058,0.18195812807881773,0.10142030957645859,1
Emmeloord,11180.0,4550.0,2,3,0.6666666666666666,26.833631484794275,17.889087656529515,High_Coverage,0.017825823527535953,0.1851520572450805,0.23658318425760286,0.15517241379310345,0.08828031978227589,1
Emmen,38245.0,18980.0,4,10,0.4,26.147208785462155,10.45888351418486,High_Coverage,0.06097930418699576,0.1219844546201968,0.21923923358530475,0.11094006568144499,0.09994613596416624,2
Emmer-Compascuum,7760.0,3435.0,0,1,0.0,12.88659793814433,0.0,Underserved,0.012372843521795976,0.1333762886597938,0.21391752577319587,0.08435960591133004,0.03197822758972614,1
Emst,3260.0,1280.0,0,1,0.0,30.67484662576687,0.0,Underserved,0.005197869830032845,0.1656441717791411,0.19171779141104295,0.2777093596059113,0.010631059704031299,4
Enkhuizen,7640.0,3985.0,1,1,1.0,13.089005235602096,13.089005235602096,High_Coverage,0.012181510890015625,0.11649214659685864,0.21793193717277487,0.14532019704433496,0.11430515393774451,1
Enschede,115100.0,59465.0,9,18,0.5,15.638575152041703,7.819287576020852,High_Coverage,0.18351988264931918,0.135217284800182,0.2695700931203872,0.11294129720853859,0.18785082497023306,2
Enter,7380.0,2825.0,0,1,0.0,13.550135501355014,0.0,Underserved,0.011766956854491533,0.16802168021680217,0.22560975609756098,0.18842364532019704,0.0443953053240347,1
Epe,9250.0,4125.0,1,1,1.0,10.81081081081081,10.81081081081081,High_Coverage,0.014748557033068656,0.14432432432432432,0.19297297297297297,0.21613300492610837,0.07178091512161933,1
Erica,4750.0,2045.0,1,1,1.0,21.05263157894737,21.05263157894737,High_Coverage,0.007573583341305526,0.15157894736842106,0.22736842105263158,0.11206896551724138,0.030022112604184387,1
Ermelo,11855.0,5295.0,2,3,0.6666666666666666,25.305778152678194,16.87051876845213,High_Coverage,0.018902069581300425,0.15056938000843526,0.21762969211303249,0.19950738916256158,0.11336962068378977,1
Erp,7260.0,2910.0,0,1,0.0,13.77410468319559,0.0,Underserved,0.011575624222711184,0.16391184573002754,0.23484848484848486,0.21120689655172414,0.029766967171287635,4
Etten-Leur,39725.0,17310.0,3,5,0.6,12.586532410320956,7.551919446192573,High_Coverage,0.06333907331228675,0.15171559851911504,0.2368936380826418,0.16120689655172413,0.1322333730226229,1
Ewijk,4215.0,1760.0,1,2,0.5,47.449584816132855,23.724792408066428,High_Coverage,0.006720558691284798,0.18505338078291814,0.2609727164887307,0.17857142857142858,0.04048307535295118,1
Ferwert,1805.0,805.0,0,1,0.0,55.4016620498615,0.0,Underserved,0.0028779616696961,0.1440443213296399,0.2188365650969529,0.07512315270935961,0.021262119408062597,1
Fijnaart,5685.0,2505.0,1,1,1.0,17.590149516270888,17.590149516270888,High_Coverage,0.009064383430594089,0.148636763412489,0.22163588390501318,0.13669950738916256,0.052134716788569485,1
Finsterwolde,2190.0,1045.0,1,1,1.0,45.662100456621005,45.662100456621005,High_Coverage,0.00349182052999139,0.1278538812785388,0.19863013698630136,0.08682266009852217,0.01318251403299881,1
Formerum,255.0,115.0,1,2,0.5,784.313725490196,392.156862745098,High_Coverage,0.00040658184253324406,0.11764705882352941,0.23529411764705882,0.30295566502463056,0.012927368600102058,4
Franeker,7000.0,3420.0,0,2,0.0,28.571428571428573,0.0,Underserved,0.01116107018718709,0.12142857142857143,0.22714285714285715,0.08004926108374384,0.09380847082837217,1
Gaanderen,5660.0,2495.0,1,1,1.0,17.667844522968196,17.667844522968196,High_Coverage,0.009024522465639848,0.1351590106007067,0.2067137809187279,0.125,0.06463684300051029,1
Galder,1085.0,450.0,1,1,1.0,92.16589861751152,92.16589861751152,High_Coverage,0.0017299658790139992,0.17050691244239632,0.22119815668202766,0.24507389162561577,0.009695526450076543,4
Gameren,2700.0,1010.0,0,1,0.0,37.03703703703704,0.0,Underserved,0.004304984215057878,0.2,0.22407407407407406,0.1791871921182266,0.02406871916992686,0
Geertruidenberg,7240.0,3300.0,0,1,0.0,13.812154696132598,0.0,Underserved,0.011543735450747791,0.1457182320441989,0.23964088397790057,0.12315270935960591,0.09882633100867494,1
Geesteren,4315.0,1665.0,1,1,1.0,23.174971031286212,23.174971031286212,High_Coverage,0.006880002551101757,0.14947856315179606,0.21089223638470453,0.1915024630541872,0.021177070930430347,1
Geffen,5100.0,2065.0,1,1,1.0,19.6078431372549,19.6078431372549,High_Coverage,0.008131636850664882,0.16666666666666666,0.2372549019607843,0.21428571428571427,0.04294948120428645,1
Geldermalsen,11020.0,4595.0,1,3,0.3333333333333333,27.22323049001815,9.074410163339381,High_Coverage,0.01757071335182882,0.16833030852994554,0.20689655172413793,0.17795566502463053,0.08003061745194762,1
Geldrop,8855.0,4465.0,2,3,0.6666666666666666,33.87916431394692,22.58610954263128,High_Coverage,0.014118753786791671,0.13003742084052966,0.2568079737768857,0.14778325123152708,0.16129443782956285,1
Geleen,11875.0,6035.0,2,2,1.0,16.842105263157894,16.842105263157894,High_Coverage,0.018933958353263815,0.12365988753053227,0.24330866654771646,0.06188423645320197,0.14207348188467428,1
Gemert,13450.0,5980.0,1,2,0.5,14.869888475836431,7.434944237918216,High_Coverage,0.02144519914538091,0.1557620817843866,0.22639405204460966,0.15948275862068967,0.10469467596530022,1
Gendringen,4360.0,1935.0,1,1,1.0,22.93577981651376,22.93577981651376,High_Coverage,0.006951752288019388,0.125,0.19036697247706422,0.1188423645320197,0.052219765266201736,1
Gendt,7315.0,3085.0,1,2,0.5,27.341079972658918,13.670539986329459,High_Coverage,0.011663318345610511,0.14285714285714285,0.19207108680792892,0.1539408866995074,0.05978907977547202,1
Genemuiden,10485.0,3595.0,1,1,1.0,9.537434430138292,9.537434430138292,High_Coverage,0.016717688701808092,0.22651406771578445,0.24558893657606104,0.12869458128078817,0.07118557577819357,0
Gennep,9235.0,4015.0,0,3,0.0,32.48511099079588,0.0,Underserved,0.014724640454096112,0.1413102328099621,0.21007038440714673,0.13054187192118227,0.08394284742303113,1
Giessen,1665.0,685.0,1,1,1.0,60.06006006006006,60.06006006006006,High_Coverage,0.0026547402659523583,0.18618618618618618,0.23723723723723725,0.15825123152709358,0.02474910699098486,1
Giessenburg,4945.0,1925.0,1,1,1.0,20.222446916076844,20.222446916076844,High_Coverage,0.007884498867948595,0.15470171890798787,0.18604651162790697,0.22413793103448276,0.027725803708113624,4
Gieten,4960.0,2255.0,1,1,1.0,20.161290322580644,20.161290322580644,High_Coverage,0.00790841544692114,0.13407258064516128,0.16330645161290322,0.14100985221674878,0.04320462663718319,1
Gilze,8460.0,3350.0,1,2,0.5,23.64066193853428,11.82033096926714,High_Coverage,0.013488950540514685,0.1566193853427896,0.22990543735224586,0.15701970443349753,0.06293587344786529,1
Goes,18515.0,9515.0,3,7,0.42857142857142855,37.80718336483932,16.203078584931138,High_Coverage,0.029521030645109858,0.1229207923846187,0.23004849068127556,0.1062192118226601,0.15351250212621192,2
Goirle,14650.0,6580.0,2,2,1.0,13.651877133105803,13.651877133105803,High_Coverage,0.023358525463184412,0.14709897610921502,0.20409556313993174,0.1834975369458128,0.12008845041673755,1
Goor,12265.0,5470.0,2,3,0.6666666666666666,24.459845087647775,16.306563391765184,High_Coverage,0.019555789406549954,0.12834867075664622,0.22949897750511247,0.1437807881773399,0.049965980608947094,1
Gorinchem,15830.0,7335.0,1,3,0.3333333333333333,18.951358180669615,6.317119393556538,High_Coverage,0.02523996300902452,0.13001737077814937,0.24881461946551978,0.14439655172413793,0.1490474570505188,1
Gouda,43520.0,19455.0,3,5,0.6,11.488970588235293,6.893382352941177,High_Coverage,0.06938996779234032,0.16086395651658414,0.24456870622935456,0.1336206896551724,0.19159295798605205,1
Gouderak,2580.0,1080.0,0,1,0.0,38.75968992248062,0.0,Underserved,0.004113651583277528,0.1744186046511628,0.24031007751937986,0.15086206896551724,0.08300731416907638,1
Gramsbergen,3265.0,1385.0,0,1,0.0,30.627871362940276,0.0,Underserved,0.005205842023023694,0.15007656967840735,0.222052067381317,0.1102216748768473,0.03512502126211941,1
Grave,8640.0,3945.0,0,1,0.0,11.574074074074074,0.0,Underserved,0.01377594948818521,0.1412037037037037,0.22627314814814814,0.12130541871921183,0.0673583942847423,1
Grijpskerk,2725.0,1190.0,1,1,1.0,36.69724770642202,36.69724770642202,High_Coverage,0.004344845180012118,0.15229357798165138,0.2036697247706422,0.09913793103448276,0.028151046096274876,1
Groenlo,9530.0,4255.0,2,2,1.0,20.98635886673662,20.98635886673662,High_Coverage,0.015194999840556141,0.12959076600209862,0.2061909758656873,0.09852216748768473,0.07790440551114135,1
Groesbeek,10585.0,4770.0,1,3,0.3333333333333333,28.34199338686821,9.447331128956069,High_Coverage,0.01687713256162505,0.13320736891828058,0.21492678318375058,0.145935960591133,0.07314169076373533,1
Groessen,2000.0,775.0,1,1,1.0,50.0,50.0,High_Coverage,0.003188877196339169,0.1475,0.17,0.22844827586206898,0.025684640244939615,4
Groet,1470.0,680.0,1,1,1.0,68.02721088435374,68.02721088435374,High_Coverage,0.002343824739309289,0.11564625850340136,0.1598639455782313,0.2204433497536946,0.030872597380506888,4
Groningen,105360.0,67980.0,12,27,0.4444444444444444,25.626423690205012,11.389521640091116,High_Coverage,0.16799005070314743,0.0987207273360829,0.3148750065231218,0.1128489326765189,0.3352157396382605,3
Grootebroek,9660.0,4175.0,1,2,0.5,20.70393374741201,10.351966873706004,High_Coverage,0.015402276858318187,0.16563146997929606,0.2417184265010352,0.15763546798029557,0.0987412825310427,1
Grootegast,3595.0,1555.0,0,1,0.0,27.81641168289291,0.0,Underserved,0.0057320067604196565,0.14603616133518776,0.20723226703755215,0.10160098522167488,0.03801666950161592,1
Grou,5900.0,2830.0,1,1,1.0,16.949152542372882,16.949152542372882,High_Coverage,0.009407187729200548,0.13898305084745763,0.19745762711864406,0.11637931034482758,0.06225548562680728,1
Grubbenvorst,4855.0,2120.0,0,1,0.0,20.59732234809475,0.0,Underserved,0.007740999394113332,0.1349124613800206,0.21627188465499486,0.12376847290640394,0.05111413505698248,1
Gulpen,3940.0,1930.0,1,2,0.5,50.76142131979696,25.38071065989848,High_Coverage,0.0062820880767881625,0.10532994923857868,0.1802030456852792,0.1206896551724138,0.04320462663718319,1
Haaksbergen,10980.0,4930.0,2,3,0.6666666666666666,27.3224043715847,18.214936247723134,High_Coverage,0.017506935807902038,0.12887067395264118,0.1889799635701275,0.15086206896551724,0.08972614390202416,1
Haalderen,2065.0,815.0,0,1,0.0,48.426150121065376,0.0,Underserved,0.003292515705220192,0.15012106537530268,0.2033898305084746,0.16194581280788178,0.03121279129103589,1
Haaren,6000.0,2610.0,0,1,0.0,16.666666666666668,0.0,Underserved,0.009566631589017507,0.13583333333333333,0.1925,0.23460591133004927,0.03946249362136418,4
Haarle,2095.0,840.0,0,1,0.0,47.7326968973747,0.0,Underserved,0.0033403488631652796,0.1360381861575179,0.1909307875894988,0.19458128078817735,0.009695526450076543,4
Haarlem,109300.0,53540.0,7,21,0.3333333333333333,19.213174748398902,6.404391582799634,High_Coverage,0.17427213877993558,0.16471438982233275,0.30156065968240336,0.24741379310344827,0.3235414186086069,0
Haastrecht,4345.0,1840.0,0,1,0.0,23.014959723820482,0.0,Underserved,0.006927835709046845,0.15420023014959724,0.18411967779056387,0.19766009852216748,0.04150365708453819,1
Haelen,4415.0,2025.0,1,1,1.0,22.650056625141563,22.650056625141563,High_Coverage,0.007039446410918715,0.12344280860702152,0.2129105322763307,0.12807881773399016,0.04881782616091172,1
Halsteren,12480.0,5220.0,1,1,1.0,8.012820512820513,8.012820512820513,High_Coverage,0.019898593705156415,0.15344551282051283,0.2075320512820513,0.16071428571428573,0.08215682939275387,1
Hank,4340.0,1905.0,1,1,1.0,23.04147465437788,23.04147465437788,High_Coverage,0.006919863516055997,0.1347926267281106,0.20506912442396313,0.16133004926108374,0.03180813063446164,1
Hapert,5760.0,2485.0,1,1,1.0,17.36111111111111,17.36111111111111,High_Coverage,0.009183966325456807,0.1449652777777778,0.2300347222222222,0.18903940886699508,0.04677666269773771,4
Hardenberg,4730.0,2045.0,1,2,0.5,42.28329809725158,21.14164904862579,High_Coverage,0.007541694569342135,0.1733615221987315,0.23784355179704017,0.10467980295566502,0.07535295118217383,1
Harderwijk,23215.0,9885.0,3,6,0.5,25.845358604350636,12.922679302175318,High_Coverage,0.037014892056506904,0.1629524274683238,0.2638582230179154,0.1715927750410509,0.14446901400464932,2
Hardinxveld-Giessendam,12875.0,5090.0,1,2,0.5,15.533980582524272,7.766990291262136,High_Coverage,0.0205283969514334,0.18990291262135922,0.2411650485436893,0.14655172413793102,0.0984010886205137,1
Haren,6385.0,3085.0,2,2,1.0,31.323414252153484,31.323414252153484,High_Coverage,0.010180490449312797,0.14419005847953217,0.19717543859649123,0.22629310344827586,0.04328967511481545,4
Harkema,4315.0,1795.0,1,1,1.0,23.174971031286212,23.174971031286212,High_Coverage,0.006880002551101757,0.17265353418308227,0.22363847045191193,0.10160098522167488,0.039377445143731926,1
Harkstede,3245.0,1355.0,1,2,0.5,61.633281972265024,30.816640986132512,High_Coverage,0.005173953251060301,0.1733592747111682,0.19542281771501926,0.16810344827586204,0.020284061915291716,1
Harlingen,6545.0,3480.0,2,3,0.6666666666666666,45.83651642475172,30.557677616501145,High_Coverage,0.01043560062501993,0.10007639419404125,0.16806722689075632,0.08620689655172414,0.10214322163633272,1
Harmelen,8120.0,3350.0,0,2,0.0,24.63054187192118,0.0,Underserved,0.012946841417137027,0.15147783251231528,0.1933497536945813,0.2044334975369458,0.06293587344786529,4
Harskamp,3955.0,1400.0,1,2,0.5,50.56890012642225,25.284450063211125,High_Coverage,0.006306004655760707,0.21238938053097345,0.23893805309734514,0.229064039408867,0.018370471168566084,0
Hasselt,7735.0,3135.0,1,2,0.5,25.85649644473174,12.92824822236587,High_Coverage,0.012332982556841735,0.18487394957983194,0.24046541693600518,0.125,0.061319952372852524,1
Hattem,12565.0,5270.0,2,3,0.6666666666666666,23.875845602865102,15.917230401910068,High_Coverage,0.02003412098600083,0.19187292544821805,0.22488026462379546,0.18688423645320196,0.0710580030617452,0
Hattemerbroek,1490.0,580.0,1,1,1.0,67.11409395973153,67.11409395973153,High_Coverage,0.002375713511272681,0.18120805369127516,0.23825503355704697,0.1791871921182266,0.029596870216023134,1
Haulerwijk,3195.0,1410.0,0,1,0.0,31.298904538341155,0.0,Underserved,0.005094231321151822,0.1298904538341158,0.20500782472613457,0.12192118226600986,0.030447354992345636,1
Havelte,3710.0,1705.0,1,1,1.0,26.954177897574127,26.954177897574127,High_Coverage,0.005915367199209158,0.12398921832884097,0.15363881401617252,0.15763546798029557,0.03350910018710665,1
Hazerswoude-Dorp,6300.0,2565.0,1,1,1.0,15.873015873015873,15.873015873015873,High_Coverage,0.010044963168468382,0.17063492063492064,0.23015873015873015,0.20812807881773399,0.0430345296819187,1
Hazerswoude-Rijndijk,5605.0,2490.0,0,1,0.0,17.84121320249777,0.0,Underserved,0.00893682834274052,0.15611061552185548,0.23907225691347012,0.17364532019704434,0.07127062425582582,1
